mcode,l_title,f_mchapter_id,l_type_nm,f_mchapter_nm
T1ME12U01001,99까지의 수 알아보기,14201857,기)여름방학특강,몇십 알아보기
T1ME12U01004,"60, 70, 80, 90을 알아볼까요",14201857,기)교과서 진도학습,몇십 알아보기
T1ME12U01012,그림을 보고 몇십 알아보기,14201857,탭)AI 약점 보완 학습,몇십 알아보기
T1ME12U01013,"60, 70, 80, 90을 읽고 쓰기",14201857,탭)AI 약점 보완 학습,몇십 알아보기
T1ME12U01006,수를 넣어 이야기를 해 볼까요,14201857,기)교과서 진도학습,몇십 알아보기
T1ME12U01016,수를 넣어 이야기하기,14201857,탭)AI 약점 보완 학습,몇십 알아보기
T1ME12U01001,99까지의 수 알아보기,14201858,기)여름방학특강,99까지의 수 알아보기
T1ME12U01005,99까지의 수를 알아볼까요,14201858,기)교과서 진도학습,99까지의 수 알아보기
T1ME12U01014,그림을 보고 99까지의 수 알아보기,14201858,탭)AI 약점 보완 학습,99까지의 수 알아보기
T1ME12U01015,99까지의 수를 읽고 쓰기,14201858,탭)AI 약점 보완 학습,99까지의 수 알아보기
T1ME12U01006,수를 넣어 이야기를 해 볼까요,14201858,기)교과서 진도학습,99까지의 수 알아보기
T1ME12U01016,수를 넣어 이야기하기,14201858,탭)AI 약점 보완 학습,99까지의 수 알아보기
T1ME12U01002,수의 크기 비교하기,14201859,기)여름방학특강,수의 순서 알아보기
T1ME12U01007,수의 순서를 알아볼까요,14201859,기)교과서 진도학습,수의 순서 알아보기
T1ME12U01017,사이에 있는 수 알아보기(100까지의 수),14201859,탭)AI 약점 보완 학습,수의 순서 알아보기
T1ME12U01018,100까지의 수를 순서에 맞게 빈칸에 써넣기,14201859,탭)AI 약점 보완 학습,수의 순서 알아보기
T1ME12U01002,수의 크기 비교하기,14201860,기)여름방학특강,두 수의 크기 비교하기
T1ME12U01008,수의 크기를 비교해 볼까요,14201860,기)교과서 진도학습,두 수의 크기 비교하기
T1ME12U01019,100까지 수의 크기 비교,14201860,탭)AI 약점 보완 학습,두 수의 크기 비교하기
T1ME12U01020,100까지 수의 크기 비교 활용,14201860,탭)AI 약점 보완 학습,두 수의 크기 비교하기
T1ME12U02001,세 수의 덧셈과 뺄셈,14201863,기)여름방학특강,한 자리 세 수의 계산
T1ME12U02004,세 수의 덧셈을 해 볼까요,14201863,기)교과서 진도학습,한 자리 세 수의 계산
T1ME12U02011,한 자리 세 수의 덧셈,14201863,탭)AI 약점 보완 학습,한 자리 세 수의 계산
T1ME12U02012,한 자리 세 수의 덧셈의 활용,14201863,탭)AI 약점 보완 학습,한 자리 세 수의 계산
T1ME12U02005,세 수의 뺄셈을 해 볼까요,14201863,기)교과서 진도학습,한 자리 세 수의 계산
T1ME12U02013,한 자리 세 수의 뺄셈,14201863,탭)AI 약점 보완 학습,한 자리 세 수의 계산
T1ME12U02014,한 자리 세 수의 뺄셈의 활용,14201863,탭)AI 약점 보완 학습,한 자리 세 수의 계산
T1ME22U01001,"천, 몇천/네 자리 수와 자릿값",14201889,기)여름방학특강,1000과 몇천 알아보기
T1ME22U01001,"천, 몇천/네 자리 수와 자릿값",14201889,기)여름방학특강,1000과 몇천 알아보기
T1ME22U01001,"천, 몇천/네 자리 수와 자릿값",14201889,기)여름방학특강,1000과 몇천 알아보기
T1ME22U01001,"천, 몇천/네 자리 수와 자릿값",14201889,기)여름방학특강,1000과 몇천 알아보기
T1ME22U01004,천을 알아볼까요,14201889,기)교과서 진도학습,1000과 몇천 알아보기
T1ME22U01004,천을 알아볼까요,14201889,기)교과서 진도학습,1000과 몇천 알아보기
T1ME22U01004,천을 알아볼까요,14201889,기)교과서 진도학습,1000과 몇천 알아보기
T1ME22U01004,천을 알아볼까요,14201889,기)교과서 진도학습,1000과 몇천 알아보기
T1ME22U01012,1000 알아보기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01012,1000 알아보기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01012,1000 알아보기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01012,1000 알아보기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01013,여러 가지 방법으로 1000 나타내기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01013,여러 가지 방법으로 1000 나타내기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01013,여러 가지 방법으로 1000 나타내기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01013,여러 가지 방법으로 1000 나타내기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01005,몇천을 알아볼까요,14201889,기)교과서 진도학습,1000과 몇천 알아보기
T1ME22U01005,몇천을 알아볼까요,14201889,기)교과서 진도학습,1000과 몇천 알아보기
T1ME22U01005,몇천을 알아볼까요,14201889,기)교과서 진도학습,1000과 몇천 알아보기
T1ME22U01005,몇천을 알아볼까요,14201889,기)교과서 진도학습,1000과 몇천 알아보기
T1ME22U01014,몇천 쓰고 읽기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01014,몇천 쓰고 읽기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01014,몇천 쓰고 읽기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01014,몇천 쓰고 읽기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01015,여러 가지 방법으로 몇천 나타내기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01015,여러 가지 방법으로 몇천 나타내기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01015,여러 가지 방법으로 몇천 나타내기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01015,여러 가지 방법으로 몇천 나타내기,14201889,탭)AI 약점 보완 학습,1000과 몇천 알아보기
T1ME22U01001,"천, 몇천/네 자리 수와 자릿값",14201890,기)여름방학특강,네 자리 수 알아보기
T1ME22U01001,"천, 몇천/네 자리 수와 자릿값",14201890,기)여름방학특강,네 자리 수 알아보기
T1ME22U01006,네 자리 수를 알아볼까요,14201890,기)교과서 진도학습,네 자리 수 알아보기
T1ME22U01006,네 자리 수를 알아볼까요,14201890,기)교과서 진도학습,네 자리 수 알아보기
T1ME22U01016,네 자리 수 나타내기,14201890,탭)AI 약점 보완 학습,네 자리 수 알아보기
T1ME22U01016,네 자리 수 나타내기,14201890,탭)AI 약점 보완 학습,네 자리 수 알아보기
T1ME22U01017,모형이 나타내는 네 자리 수 쓰고 읽기,14201890,탭)AI 약점 보완 학습,네 자리 수 알아보기
T1ME22U01017,모형이 나타내는 네 자리 수 쓰고 읽기,14201890,탭)AI 약점 보완 학습,네 자리 수 알아보기
T1ME22U01007,각 자리의 숫자는 얼마를 나타낼까요,14201890,기)교과서 진도학습,네 자리 수 알아보기
T1ME22U01007,각 자리의 숫자는 얼마를 나타낼까요,14201890,기)교과서 진도학습,네 자리 수 알아보기
T1ME22U01018,네 자리 수에서 각 자리의 숫자가 나타내는 수 알아보기,14201890,탭)AI 약점 보완 학습,네 자리 수 알아보기
T1ME22U01018,네 자리 수에서 각 자리의 숫자가 나타내는 수 알아보기,14201890,탭)AI 약점 보완 학습,네 자리 수 알아보기
T1ME22U01019,네 자리 수를 '(몇천)+(몇백)+(몇십)+(몇)'으로 나타내기,14201890,탭)AI 약점 보완 학습,네 자리 수 알아보기
T1ME22U01019,네 자리 수를 '(몇천)+(몇백)+(몇십)+(몇)'으로 나타내기,14201890,탭)AI 약점 보완 학습,네 자리 수 알아보기
T1ME22U01002,뛰어 세기/수의 크기 비교하기,14201892,기)여름방학특강,두 수의 크기 비교
T1ME22U01002,뛰어 세기/수의 크기 비교하기,14201892,기)여름방학특강,두 수의 크기 비교
T1ME22U01009,수의 크기를 비교해 볼까요,14201892,기)교과서 진도학습,두 수의 크기 비교
T1ME22U01009,수의 크기를 비교해 볼까요,14201892,기)교과서 진도학습,두 수의 크기 비교
T1ME22U01022,네 자리 수의 크기 비교하기,14201892,탭)AI 약점 보완 학습,두 수의 크기 비교
T1ME22U01022,네 자리 수의 크기 비교하기,14201892,탭)AI 약점 보완 학습,두 수의 크기 비교
T1ME22U01002,뛰어 세기/수의 크기 비교하기,14201891,기)여름방학특강,뛰어 세기
T1ME22U01008,뛰어 세어 볼까요,14201891,기)교과서 진도학습,뛰어 세기
T1ME22U01020,수 배열표에서 수의 순서 알아보기,14201891,탭)AI 약점 보완 학습,뛰어 세기
T1ME22U01021,"1000씩, 100씨, 10씩, 1씩 뛰어 세기",14201891,탭)AI 약점 보완 학습,뛰어 세기
T1ME22U02001,"2단, 5단, 3단, 6단, 4단, 8단 곱셈구구",14201893,기)여름방학특강,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02001,"2단, 5단, 3단, 6단, 4단, 8단 곱셈구구",14201893,기)여름방학특강,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02004,2단 곱셈구구를 알아볼까요,14201893,기)교과서 진도학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02004,2단 곱셈구구를 알아볼까요,14201893,기)교과서 진도학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02015,2단 곱셈구구 알아보기,14201893,탭)AI 약점 보완 학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02015,2단 곱셈구구 알아보기,14201893,탭)AI 약점 보완 학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02016,여러 가지 방법으로 2단 곱셈구구 완성하기,14201893,탭)AI 약점 보완 학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02016,여러 가지 방법으로 2단 곱셈구구 완성하기,14201893,탭)AI 약점 보완 학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02005,5단 곱셈구구를 알아볼까요,14201893,기)교과서 진도학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02005,5단 곱셈구구를 알아볼까요,14201893,기)교과서 진도학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02017,5단 곱셈구구 알아보기,14201893,탭)AI 약점 보완 학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02017,5단 곱셈구구 알아보기,14201893,탭)AI 약점 보완 학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02018,여러 가지 방법으로 5단 곱셈구구 완성하기,14201893,탭)AI 약점 보완 학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02018,여러 가지 방법으로 5단 곱셈구구 완성하기,14201893,탭)AI 약점 보완 학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02006,"3단, 6단 곱셈구구를 알아볼까요",14201893,기)교과서 진도학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02006,"3단, 6단 곱셈구구를 알아볼까요",14201893,기)교과서 진도학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02019,3단 곱셈구구 알아보기,14201893,탭)AI 약점 보완 학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02019,3단 곱셈구구 알아보기,14201893,탭)AI 약점 보완 학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02020,6단 곱셈구구 알아보기,14201893,탭)AI 약점 보완 학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02020,6단 곱셈구구 알아보기,14201893,탭)AI 약점 보완 학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02021,"3단, 6단 곱셈구구 활용하기",14201893,탭)AI 약점 보완 학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02021,"3단, 6단 곱셈구구 활용하기",14201893,탭)AI 약점 보완 학습,"2단, 3단, 5단, 6단 곱셈구구"
T1ME22U02001,"2단, 5단, 3단, 6단, 4단, 8단 곱셈구구",14201894,기)여름방학특강,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02001,"2단, 5단, 3단, 6단, 4단, 8단 곱셈구구",14201894,기)여름방학특강,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02002,"7단, 9단 곱셈구구/1, 0의 곱/곱셈표",14201894,기)여름방학특강,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02002,"7단, 9단 곱셈구구/1, 0의 곱/곱셈표",14201894,기)여름방학특강,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02007,"4단, 8단 곱셈구구를 알아볼까요",14201894,기)교과서 진도학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02007,"4단, 8단 곱셈구구를 알아볼까요",14201894,기)교과서 진도학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02022,4단 곱셈구구 알아보기,14201894,탭)AI 약점 보완 학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02022,4단 곱셈구구 알아보기,14201894,탭)AI 약점 보완 학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02023,8단 곱셈구구 알아보기,14201894,탭)AI 약점 보완 학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02023,8단 곱셈구구 알아보기,14201894,탭)AI 약점 보완 학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02024,"4단, 8단 곱셈구구 활용하기",14201894,탭)AI 약점 보완 학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02024,"4단, 8단 곱셈구구 활용하기",14201894,탭)AI 약점 보완 학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02008,7단 곱셈구구를 알아볼까요,14201894,기)교과서 진도학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02008,7단 곱셈구구를 알아볼까요,14201894,기)교과서 진도학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02025,7단 곱셈구구 알아보기,14201894,탭)AI 약점 보완 학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02025,7단 곱셈구구 알아보기,14201894,탭)AI 약점 보완 학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02026,여러 가지 방법으로 7단 곱셈구구 완성하기,14201894,탭)AI 약점 보완 학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02026,여러 가지 방법으로 7단 곱셈구구 완성하기,14201894,탭)AI 약점 보완 학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02009,9단 곱셈구구를 알아볼까요,14201894,기)교과서 진도학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02009,9단 곱셈구구를 알아볼까요,14201894,기)교과서 진도학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02027,9단 곱셈구구 알아보기,14201894,탭)AI 약점 보완 학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02027,9단 곱셈구구 알아보기,14201894,탭)AI 약점 보완 학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02028,여러 가지 방법으로 9단 곱셈구구 완성하기,14201894,탭)AI 약점 보완 학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME22U02028,여러 가지 방법으로 9단 곱셈구구 완성하기,14201894,탭)AI 약점 보완 학습,"4단, 7단, 8단, 9단 곱셈구구"
T1ME12U02002,10을 만들기,14201865,기)여름방학특강,10이 되는 더하기
T1ME12U02006,10이 되는 더하기를 해 볼까요,14201865,기)교과서 진도학습,10이 되는 더하기
T1ME12U02015,10이 되는 덧셈식,14201865,탭)AI 약점 보완 학습,10이 되는 더하기
T1ME12U02016,10이 되는 여러 가지 덧셈식,14201865,탭)AI 약점 보완 학습,10이 되는 더하기
T1ME12U02002,10을 만들기,14201866,기)여름방학특강,10에서 빼기
T1ME12U02007,10에서 빼기를 해 볼까요,14201866,기)교과서 진도학습,10에서 빼기
T1ME12U02017,10에서 빼는 뺄셈식,14201866,탭)AI 약점 보완 학습,10에서 빼기
T1ME12U02018,10에서 빼는 여러 가지 뺄셈식,14201866,탭)AI 약점 보완 학습,10에서 빼기
T1ME12U02002,10을 만들기,14201867,기)여름방학특강,10을 만들어 더하기
T1ME12U02008,10을 만들어 더해 볼까요,14201867,기)교과서 진도학습,10을 만들어 더하기
T1ME12U02019,앞의 두 수로 10을 만들어 세 수의 덧셈하기,14201867,탭)AI 약점 보완 학습,10을 만들어 더하기
T1ME12U02020,뒤의 두 수로 10을 만들어 세 수의 덧셈하기,14201867,탭)AI 약점 보완 학습,10을 만들어 더하기
T1ME22U02002,"7단, 9단 곱셈구구/1, 0의 곱/곱셈표",14201895,기)여름방학특강,1단 곱셈구구와 0의 곱
T1ME22U02010,1단 곱셈구구와 0의 곱을 알아볼까요,14201895,기)교과서 진도학습,1단 곱셈구구와 0의 곱
T1ME22U02029,1단 곱셈구구를 알아보고 1단 곱셈표 만들기,14201895,탭)AI 약점 보완 학습,1단 곱셈구구와 0의 곱
T1ME22U02030,"0과 어떤 수의 곱, 어떤 수와 0의 곱 알아보기",14201895,탭)AI 약점 보완 학습,1단 곱셈구구와 0의 곱
T1ME22U02002,"7단, 9단 곱셈구구/1, 0의 곱/곱셈표",14201896,기)여름방학특강,곱셈표
T1ME22U02011,곱셈표를 만들어 볼까요,14201896,기)교과서 진도학습,곱셈표
T1ME22U02031,곱셈표 완성하기,14201896,탭)AI 약점 보완 학습,곱셈표
T1ME22U02032,곱이 같은 곱셈구구 찾기,14201896,탭)AI 약점 보완 학습,곱셈표
T1ME22U02002,"7단, 9단 곱셈구구/1, 0의 곱/곱셈표",14201897,기)여름방학특강,곱셈구구를 활용하기
T1ME22U02012,곱셈구구를 이용하여 문제를 해결해 볼까요,14201897,기)교과서 진도학습,곱셈구구를 활용하기
T1ME22U02033,곱셈구구를 이용하여 개수 알아보기,14201897,탭)AI 약점 보완 학습,곱셈구구를 활용하기
T1ME22U02034,실생활에서 곱셈구구를 이용하여 문제 해결하기,14201897,탭)AI 약점 보완 학습,곱셈구구를 활용하기
T1ME22U03001,길이 알아보기,14201898,기)여름방학특강,길이 알아보기
T1ME22U03001,길이 알아보기,14201898,기)여름방학특강,길이 알아보기
T1ME22U03004,cm보다 더 큰 단위를 알아볼까요,14201898,기)교과서 진도학습,길이 알아보기
T1ME22U03004,cm보다 더 큰 단위를 알아볼까요,14201898,기)교과서 진도학습,길이 알아보기
T1ME22U03011,1 m 쓰고 읽기,14201898,탭)AI 약점 보완 학습,길이 알아보기
T1ME22U03011,1 m 쓰고 읽기,14201898,탭)AI 약점 보완 학습,길이 알아보기
T1ME22U03012,'몇 m 몇 cm'와 '몇 cm'의 관계 이해하기,14201898,탭)AI 약점 보완 학습,길이 알아보기
T1ME22U03012,'몇 m 몇 cm'와 '몇 cm'의 관계 이해하기,14201898,탭)AI 약점 보완 학습,길이 알아보기
T1ME22U03005,자로 길이를 재어 볼까요,14201898,기)교과서 진도학습,길이 알아보기
T1ME22U03005,자로 길이를 재어 볼까요,14201898,기)교과서 진도학습,길이 알아보기
T1ME22U03013,줄자로 길이 재는 방법 알아보기,14201898,탭)AI 약점 보완 학습,길이 알아보기
T1ME22U03013,줄자로 길이 재는 방법 알아보기,14201898,탭)AI 약점 보완 학습,길이 알아보기
T1ME22U03014,줄자로 물건의 길이 재어 보기,14201898,탭)AI 약점 보완 학습,길이 알아보기
T1ME22U03014,줄자로 물건의 길이 재어 보기,14201898,탭)AI 약점 보완 학습,길이 알아보기
T1ME22U03002,"길이의 합과 차, 길이 어림하기",14201899,기)여름방학특강,길이의 합
T1ME22U03006,길이의 합을 구해 볼까요,14201899,기)교과서 진도학습,길이의 합
T1ME22U03016,길이의 합 구하기,14201899,탭)AI 약점 보완 학습,길이의 합
T1ME22U03015,색 테이프로 길이의 합 구하기,14201899,탭)AI 약점 보완 학습,길이의 합
T1ME22U03002,"길이의 합과 차, 길이 어림하기",14201900,기)여름방학특강,길이의 차
T1ME22U03007,길이의 차를 구해 볼까요,14201900,기)교과서 진도학습,길이의 차
T1ME22U03018,길이의 차 구하기,14201900,탭)AI 약점 보완 학습,길이의 차
T1ME22U03017,자르고 남은 색 테이프의 길이 알아보기,14201900,탭)AI 약점 보완 학습,길이의 차
T1ME22U03002,"길이의 합과 차, 길이 어림하기",14201901,기)여름방학특강,길이 어림하기
T1ME22U03008,길이를 어림해 볼까요,14201901,기)교과서 진도학습,길이 어림하기
T1ME22U03019,몸의 부분으로 1 m 재어보기,14201901,탭)AI 약점 보완 학습,길이 어림하기
T1ME22U03020,길이 어림하기,14201901,탭)AI 약점 보완 학습,길이 어림하기
T1ME22U03021,긴 거리 어림하기,14201901,탭)AI 약점 보완 학습,길이 어림하기
T1ME22U04001,몇 시 몇 분 읽어 보기,14201902,기)여름방학특강,시각과 시간
T1ME22U04001,몇 시 몇 분 읽어 보기,14201902,기)여름방학특강,시각과 시간
T1ME22U04002,시간과 달력 알아보기,14201902,기)여름방학특강,시각과 시간
T1ME22U04002,시간과 달력 알아보기,14201902,기)여름방학특강,시각과 시간
T1ME22U04004,몇 시 몇 분을 읽어 볼까요(1),14201902,기)교과서 진도학습,시각과 시간
T1ME22U04004,몇 시 몇 분을 읽어 볼까요(1),14201902,기)교과서 진도학습,시각과 시간
T1ME22U04005,몇 시 몇 분을 읽어 볼까요(2),14201902,기)교과서 진도학습,시각과 시간
T1ME22U04005,몇 시 몇 분을 읽어 볼까요(2),14201902,기)교과서 진도학습,시각과 시간
T1ME22U04015,시계가 나타내는 시각 써 보기(2),14201902,탭)AI 약점 보완 학습,시각과 시간
T1ME22U04015,시계가 나타내는 시각 써 보기(2),14201902,탭)AI 약점 보완 학습,시각과 시간
T1ME22U04006,여러 가지 방법으로 시각을 읽어 볼까요,14201902,기)교과서 진도학습,시각과 시간
T1ME22U04006,여러 가지 방법으로 시각을 읽어 볼까요,14201902,기)교과서 진도학습,시각과 시간
T1ME22U04007,1시간을 알아볼까요,14201902,기)교과서 진도학습,시각과 시간
T1ME22U04007,1시간을 알아볼까요,14201902,기)교과서 진도학습,시각과 시간
T1ME22U04017,1시간 알아보기,14201902,탭)AI 약점 보완 학습,시각과 시간
T1ME22U04017,1시간 알아보기,14201902,탭)AI 약점 보완 학습,시각과 시간
T1ME22U04019,실샐활에서 걸린 시간 구하기,14201902,탭)AI 약점 보완 학습,시각과 시간
T1ME22U04019,실샐활에서 걸린 시간 구하기,14201902,탭)AI 약점 보완 학습,시각과 시간
T1ME12U03001,여러 가지 모양 찾아보기,14201868,기)여름방학특강,여러 가지 모양 찾아보기
T1ME12U03005,"□, △, ○ 모양을 찾아볼까요",14201868,기)교과서 진도학습,여러 가지 모양 찾아보기
T1ME12U03012,"□, △, ○ 모양 찾아보기",14201868,탭)AI 약점 보완 학습,여러 가지 모양 찾아보기
T1ME12U03013,같은 모양끼리 모아 보기,14201868,탭)AI 약점 보완 학습,여러 가지 모양 찾아보기
T1ME12U03002,여러 가지 모양 알아보기,14201869,기)여름방학특강,여러 가지 모양 알아보기
T1ME12U03005,"□, △, ○ 모양을 찾아볼까요",14201869,기)교과서 진도학습,여러 가지 모양 알아보기
T1ME12U03013,같은 모양끼리 모아 보기,14201869,탭)AI 약점 보완 학습,여러 가지 모양 알아보기
T1ME12U03006,"□, △, ○ 모양을 알아볼까요",14201869,기)교과서 진도학습,여러 가지 모양 알아보기
T1ME12U03014,여러 가지 방법으로 나타낸 모양 알아보기,14201869,탭)AI 약점 보완 학습,여러 가지 모양 알아보기
T1ME12U03015,설명에 맞는 모양 찾기,14201869,탭)AI 약점 보완 학습,여러 가지 모양 알아보기
T1ME12U03012,"□, △, ○ 모양 찾아보기",14201869,탭)AI 약점 보완 학습,여러 가지 모양 알아보기
T1ME12U03002,여러 가지 모양 알아보기,14201870,기)여름방학특강,여러 가지 모양 만들기
T1ME12U03007,여러 가지 모양을 만들어 볼까요,14201870,기)교과서 진도학습,여러 가지 모양 만들기
T1ME12U03017,여러 가지 모양 만들기,14201870,탭)AI 약점 보완 학습,여러 가지 모양 만들기
T1ME12U03016,사용한 모양의 수 알아보기,14201870,탭)AI 약점 보완 학습,여러 가지 모양 만들기
T1ME12U03003,몇 시 30분 알아보기,14201871,기)여름방학특강,몇 시 알아보기
T1ME12U03008,몇 시를 알아볼까요,14201871,기)교과서 진도학습,몇 시 알아보기
T1ME12U03018,시계를 보고 몇 시를 읽고 쓰기,14201871,탭)AI 약점 보완 학습,몇 시 알아보기
T1ME12U03019,몇 시의 활용,14201871,탭)AI 약점 보완 학습,몇 시 알아보기
T1ME12U03003,몇 시 30분 알아보기,14201872,기)여름방학특강,몇 시 30분 알아보기
T1ME12U03009,몇 시 30분을 알아볼까요,14201872,기)교과서 진도학습,몇 시 30분 알아보기
T1ME12U03020,시계를 보고 몇 시 30분을 읽고 쓰기,14201872,탭)AI 약점 보완 학습,몇 시 30분 알아보기
T1ME12U03021,몇 시 30분의 활용,14201872,탭)AI 약점 보완 학습,몇 시 30분 알아보기
T1ME12U03003,몇 시 30분 알아보기,14201873,기)여름방학특강,"몇 시, 몇 시 30분의 응용"
T1ME12U03009,몇 시 30분을 알아볼까요,14201873,기)교과서 진도학습,"몇 시, 몇 시 30분의 응용"
T1ME12U03021,몇 시 30분의 활용,14201873,탭)AI 약점 보완 학습,"몇 시, 몇 시 30분의 응용"
T1ME12U04001,덧셈 알아보기,14201875,기)여름방학특강,받아올림이 있는 덧셈
T1ME12U04001,덧셈 알아보기,14201875,기)여름방학특강,받아올림이 있는 덧셈
T1ME12U04005,덧셈을 해 볼까요,14201875,기)교과서 진도학습,받아올림이 있는 덧셈
T1ME12U04005,덧셈을 해 볼까요,14201875,기)교과서 진도학습,받아올림이 있는 덧셈
T1ME12U04015,앞의 수를 가르는 받아올림이 있는 덧셈하기,14201875,탭)AI 약점 보완 학습,받아올림이 있는 덧셈
T1ME12U04015,앞의 수를 가르는 받아올림이 있는 덧셈하기,14201875,탭)AI 약점 보완 학습,받아올림이 있는 덧셈
T1ME12U04013,여러 가지 방법으로 받아올림이 있는 덧셈(합병 상황)하기,14201875,탭)AI 약점 보완 학습,받아올림이 있는 덧셈
T1ME12U04013,여러 가지 방법으로 받아올림이 있는 덧셈(합병 상황)하기,14201875,탭)AI 약점 보완 학습,받아올림이 있는 덧셈
T1ME12U04006,여러 가지 덧셈을 해 볼까요,14201875,기)교과서 진도학습,받아올림이 있는 덧셈
T1ME12U04006,여러 가지 덧셈을 해 볼까요,14201875,기)교과서 진도학습,받아올림이 있는 덧셈
T1ME12U04004,덧셈을 알아볼까요,14201875,기)교과서 진도학습,받아올림이 있는 덧셈
T1ME12U04004,덧셈을 알아볼까요,14201875,기)교과서 진도학습,받아올림이 있는 덧셈
T1ME12U04002,뻴셈 알아보기,14201876,기)여름방학특강,받아내림이 있는 뺄셈
T1ME12U04002,뻴셈 알아보기,14201876,기)여름방학특강,받아내림이 있는 뺄셈
T1ME12U04007,뺄셈을 알아볼까요,14201876,기)교과서 진도학습,받아내림이 있는 뺄셈
T1ME12U04007,뺄셈을 알아볼까요,14201876,기)교과서 진도학습,받아내림이 있는 뺄셈
T1ME12U04017,여러 가지 방법으로 받아내림이 있는 뺄셈(제거 상황)하기,14201876,탭)AI 약점 보완 학습,받아내림이 있는 뺄셈
T1ME12U04017,여러 가지 방법으로 받아내림이 있는 뺄셈(제거 상황)하기,14201876,탭)AI 약점 보완 학습,받아내림이 있는 뺄셈
T1ME12U04008,뺄셈을 해 볼까요,14201876,기)교과서 진도학습,받아내림이 있는 뺄셈
T1ME12U04008,뺄셈을 해 볼까요,14201876,기)교과서 진도학습,받아내림이 있는 뺄셈
T1ME12U04019,뒤의 수를 가르는 받아내림이 있는 뺄셈하기,14201876,탭)AI 약점 보완 학습,받아내림이 있는 뺄셈
T1ME12U04019,뒤의 수를 가르는 받아내림이 있는 뺄셈하기,14201876,탭)AI 약점 보완 학습,받아내림이 있는 뺄셈
